"ANO";"Regiao";"SIGLA";"UF";"Dependencia_Administrativa";"Localizacao";"Situacao_Funcionamento";"Fundamental_Nº_Matriculas";"Fundamental_Nº_Turmas";"Fundamental_Nº_Docentes";"Fundamental_Nº_Aprovados";"Fundamental_Nº_Reprovados";"Fundamental_Nº_Abandonos";"Medio_Nº_Matriculas";"Medio_Nº_Turmas";"Medio_Nº_Docentes";"Medio_Nº_Aprovados";"Medio_Nº_Reprovados";"Medio_Nº_Abandonos";"Nº_Escolas"
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Rural";"Em Atividade";5533;251;365;4506;425;171;717;32;118;553;44;60;40
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;2
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Rural";"Paralisada";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Urbana";"Em Atividade";505628;19937;32835;452797;37696;8993;147222;4727;15379;117012;12510;6973;2290
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Urbana";"Extinta";0;0;0;1081;46;6;0;0;0;174;33;6;77
1997;"Sudeste";"RJ";"Rio de Janeiro";"Privada";"Urbana";"Paralisada";0;0;0;54;8;0;0;0;0;0;0;0;27
1997;"Norte";"RO";"Rondônia";"Estadual";"Rural";"Em Atividade";9066;289;448;5429;997;1086;190;7;15;87;6;48;168
1997;"Norte";"RO";"Rondônia";"Estadual";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;4
1997;"Norte";"RO";"Rondônia";"Estadual";"Rural";"Paralisada";0;0;0;15;3;10;0;0;0;0;0;0;12
1997;"Norte";"RO";"Rondônia";"Estadual";"Urbana";"Em Atividade";173014;5371;5559;114945;27308;18756;31991;866;1314;18267;3500;5278;263
1997;"Norte";"RO";"Rondônia";"Estadual";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;4
1997;"Norte";"RO";"Rondônia";"Municipal";"Rural";"Em Atividade";67514;735;3643;42549;11148;7569;0;0;34;0;0;0;2592
1997;"Norte";"RO";"Rondônia";"Municipal";"Rural";"Extinta";0;0;0;67;5;4;0;0;0;0;0;0;53
1997;"Norte";"RO";"Rondônia";"Municipal";"Rural";"Paralisada";0;0;0;327;58;65;0;0;0;0;0;0;86
1997;"Norte";"RO";"Rondônia";"Municipal";"Urbana";"Em Atividade";25409;822;858;16371;3860;2453;600;16;35;265;59;110;68
1997;"Norte";"RO";"Rondônia";"Municipal";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;3
1997;"Norte";"RO";"Rondônia";"Privada";"Rural";"Em Atividade";1009;32;60;667;109;48;296;11;29;187;8;9;9
1997;"Norte";"RO";"Rondônia";"Privada";"Urbana";"Em Atividade";20262;964;1348;18542;1332;194;4303;159;515;3317;339;128;125
1997;"Norte";"RO";"Rondônia";"Privada";"Urbana";"Extinta";0;0;0;122;8;0;0;0;0;95;5;0;4
1997;"Norte";"RO";"Rondônia";"Privada";"Urbana";"Paralisada";0;0;0;83;5;0;0;0;0;20;9;4;4
1997;"Norte";"RR";"Roraima";"Estadual";"Rural";"Em Atividade";14212;502;909;8003;3424;1353;333;13;37;99;7;7;402
1997;"Norte";"RR";"Roraima";"Estadual";"Rural";"Extinta";0;0;0;26;0;0;0;0;0;0;0;0;5
1997;"Norte";"RR";"Roraima";"Estadual";"Rural";"Paralisada";0;0;0;73;46;12;0;0;0;0;0;0;15
1997;"Norte";"RR";"Roraima";"Estadual";"Urbana";"Em Atividade";45594;1512;1848;32059;4968;3040;11988;325;454;6465;913;2673;81
1997;"Norte";"RR";"Roraima";"Federal";"Urbana";"Em Atividade";957;29;70;800;84;0;1272;43;72;584;117;81;2
1997;"Norte";"RR";"Roraima";"Municipal";"Rural";"Em Atividade";200;9;12;71;39;10;0;0;0;0;0;0;7
1997;"Norte";"RR";"Roraima";"Municipal";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Norte";"RR";"Roraima";"Municipal";"Urbana";"Em Atividade";2369;81;89;1214;237;31;0;0;0;0;0;0;8
1997;"Norte";"RR";"Roraima";"Privada";"Urbana";"Em Atividade";961;41;66;729;25;8;158;6;22;142;33;9;5
1997;"Sul";"SC";"Santa Catarina";"Estadual";"Rural";"Em Atividade";55848;2282;2919;43577;6459;2915;2494;87;254;1595;198;236;410
1997;"Sul";"SC";"Santa Catarina";"Estadual";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;5
1997;"Sul";"SC";"Santa Catarina";"Estadual";"Rural";"Paralisada";0;0;0;2669;342;27;0;0;0;8;2;0;553
1997;"Sul";"SC";"Santa Catarina";"Estadual";"Urbana";"Em Atividade";498063;16185;17967;375970;71735;26207;147980;4324;8637;88811;14182;16249;884
1997;"Sul";"SC";"Santa Catarina";"Estadual";"Urbana";"Paralisada";0;0;0;1128;122;122;0;0;0;0;0;0;40
1997;"Sul";"SC";"Santa Catarina";"Federal";"Rural";"Em Atividade";37;0;2;29;6;1;0;0;0;0;0;0;1
1997;"Sul";"SC";"Santa Catarina";"Federal";"Rural";"Paralisada";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Sul";"SC";"Santa Catarina";"Federal";"Urbana";"Em Atividade";619;24;71;560;84;6;3075;131;387;2139;497;71;2
1997;"Sul";"SC";"Santa Catarina";"Federal";"Urbana";"Paralisada";0;0;0;8;0;0;0;0;0;0;0;0;1
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Rural";"Em Atividade";111043;2101;6743;86073;15189;4573;92;6;11;63;10;9;4728
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Rural";"Extinta";0;0;0;17;0;0;0;0;0;0;0;0;15
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Rural";"Paralisada";0;0;0;3612;543;81;0;0;0;0;0;0;1051
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Urbana";"Em Atividade";223840;8202;9885;167956;30493;11284;3346;99;225;1931;338;553;826
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Sul";"SC";"Santa Catarina";"Municipal";"Urbana";"Paralisada";0;0;0;662;138;31;0;0;0;0;0;0;38
1997;"Sul";"SC";"Santa Catarina";"Privada";"Rural";"Em Atividade";299;17;39;255;13;7;37;2;12;46;0;0;6
1997;"Sul";"SC";"Santa Catarina";"Privada";"Rural";"Paralisada";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Sul";"SC";"Santa Catarina";"Privada";"Urbana";"Em Atividade";81584;3102;5010;77764;3282;562;39057;1074;3204;32197;2431;1703;334
1997;"Sul";"SC";"Santa Catarina";"Privada";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;3
1997;"Sul";"SC";"Santa Catarina";"Privada";"Urbana";"Paralisada";0;0;0;337;18;0;0;0;0;73;6;4;77
1997;"Nordeste";"SE";"Sergipe";"Estadual";"Rural";"Em Atividade";14884;462;562;8273;3899;2476;146;4;9;67;0;72;113
1997;"Nordeste";"SE";"Sergipe";"Estadual";"Urbana";"Em Atividade";188856;5132;6517;103220;41139;40076;29374;690;1255;13910;3359;7422;281
1997;"Nordeste";"SE";"Sergipe";"Estadual";"Urbana";"Paralisada";0;0;0;0;0;0;0;0;0;0;0;0;1
1997;"Nordeste";"SE";"Sergipe";"Federal";"Urbana";"Em Atividade";263;8;8;242;25;1;137;4;35;106;23;0;1
1997;"Nordeste";"SE";"Sergipe";"Municipal";"Rural";"Em Atividade";95018;2621;3504;37022;32704;22846;0;0;0;0;0;0;1386
1997;"Nordeste";"SE";"Sergipe";"Municipal";"Rural";"Paralisada";0;0;0;186;196;328;0;0;0;0;0;0;33
1997;"Nordeste";"SE";"Sergipe";"Municipal";"Urbana";"Em Atividade";73128;2314;2738;31696;18772;17610;5180;127;295;2918;436;1563;230
1997;"Nordeste";"SE";"Sergipe";"Municipal";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;4
1997;"Nordeste";"SE";"Sergipe";"Municipal";"Urbana";"Paralisada";0;0;0;59;50;175;0;0;0;0;0;0;3
1997;"Nordeste";"SE";"Sergipe";"Privada";"Rural";"Em Atividade";979;47;46;597;98;103;278;9;13;76;0;9;7
1997;"Nordeste";"SE";"Sergipe";"Privada";"Rural";"Paralisada";0;0;0;3;7;13;0;0;0;0;0;0;1
1997;"Nordeste";"SE";"Sergipe";"Privada";"Urbana";"Em Atividade";41296;1786;2605;37780;4547;1274;11606;345;1006;9241;995;850;215
1997;"Nordeste";"SE";"Sergipe";"Privada";"Urbana";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;2
1997;"Nordeste";"SE";"Sergipe";"Privada";"Urbana";"Paralisada";0;0;0;41;0;0;0;0;0;0;0;0;4
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Rural";"Em Atividade";140763;3309;5732;109239;15622;11414;3117;84;184;1706;135;490;1655
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Rural";"Extinta";0;0;0;30857;4194;2643;0;0;0;38;12;5;919
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Rural";"Paralisada";0;0;0;5213;817;363;0;0;0;0;0;0;195
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Urbana";"Em Atividade";4493797;124441;154201;3865005;412967;316561;1355882;32393;56166;902796;118070;185846;5688
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Urbana";"Extinta";0;0;0;193112;18223;8787;0;0;0;373;32;48;499
1997;"Sudeste";"SP";"São Paulo";"Estadual";"Urbana";"Paralisada";0;0;0;5601;336;352;0;0;0;62;0;0;76
1997;"Sudeste";"SP";"São Paulo";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;958;30;65;0;0;0;1
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Rural";"Em Atividade";36011;805;1517;5901;1222;438;0;0;0;13;0;0;612
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Rural";"Extinta";0;0;0;1676;88;66;0;0;0;0;0;0;73
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Rural";"Paralisada";0;0;0;558;71;33;0;0;0;0;0;0;21
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Urbana";"Em Atividade";1039839;29795;36469;590414;81922;28640;18287;508;1022;14212;1509;2017;1557
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Urbana";"Extinta";0;0;0;15563;1341;526;0;0;0;447;27;91;49
1997;"Sudeste";"SP";"São Paulo";"Municipal";"Urbana";"Paralisada";0;0;0;10895;956;328;0;0;0;714;15;0;30
1997;"Sudeste";"SP";"São Paulo";"Privada";"Rural";"Em Atividade";3895;152;233;3367;229;51;1596;45;119;1542;39;14;20
1997;"Sudeste";"SP";"São Paulo";"Privada";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;101;15;1;1
1997;"Sudeste";"SP";"São Paulo";"Privada";"Urbana";"Em Atividade";769630;30064;47152;733607;30306;3857;276742;9264;26677;234255;16727;12092;2445
1997;"Sudeste";"SP";"São Paulo";"Privada";"Urbana";"Extinta";0;0;0;2492;81;9;0;0;0;1350;16;6;31
1997;"Sudeste";"SP";"São Paulo";"Privada";"Urbana";"Paralisada";0;0;0;914;18;4;0;0;0;273;13;3;15
1997;"Norte";"TO";"Tocantins";"Estadual";"Rural";"Em Atividade";12427;437;547;6971;2078;2450;211;9;34;75;0;34;162
1997;"Norte";"TO";"Tocantins";"Estadual";"Rural";"Extinta";0;0;0;152;17;1;0;0;0;0;0;0;25
1997;"Norte";"TO";"Tocantins";"Estadual";"Rural";"Paralisada";0;0;0;56;3;0;0;0;0;0;0;0;4
1997;"Norte";"TO";"Tocantins";"Estadual";"Urbana";"Em Atividade";199656;5812;6425;120876;23217;31552;43294;1160;2047;26305;2062;8903;380
1997;"Norte";"TO";"Tocantins";"Estadual";"Urbana";"Extinta";0;0;0;1810;129;73;0;0;0;0;0;0;16
1997;"Norte";"TO";"Tocantins";"Estadual";"Urbana";"Paralisada";0;0;0;544;20;61;0;0;0;0;0;0;5
1997;"Norte";"TO";"Tocantins";"Federal";"Rural";"Extinta";0;0;0;0;0;0;0;0;0;0;0;0;2
1997;"Norte";"TO";"Tocantins";"Municipal";"Rural";"Em Atividade";52957;839;2675;26416;8099;7919;54;2;2;0;0;0;1934
1997;"Norte";"TO";"Tocantins";"Municipal";"Rural";"Extinta";0;0;0;1140;33;3;0;0;0;0;0;0;82
1997;"Norte";"TO";"Tocantins";"Municipal";"Rural";"Paralisada";0;0;0;3872;178;59;0;0;0;0;0;0;246
1997;"Norte";"TO";"Tocantins";"Municipal";"Urbana";"Em Atividade";58087;1997;2026;30327;6991;7814;169;4;7;93;2;36;256
1997;"Norte";"TO";"Tocantins";"Municipal";"Urbana";"Extinta";0;0;0;2049;59;0;0;0;0;0;0;0;24
1997;"Norte";"TO";"Tocantins";"Municipal";"Urbana";"Paralisada";0;0;0;335;23;0;0;0;0;0;0;0;10
1997;"Norte";"TO";"Tocantins";"Privada";"Rural";"Em Atividade";1041;30;35;1046;8;5;336;9;9;224;0;2;4
1997;"Norte";"TO";"Tocantins";"Privada";"Rural";"Paralisada";0;0;0;7;0;0;0;0;0;0;0;0;1
1997;"Norte";"TO";"Tocantins";"Privada";"Urbana";"Em Atividade";13641;660;965;10743;922;616;4136;128;391;2842;269;368;90
1997;"Norte";"TO";"Tocantins";"Privada";"Urbana";"Extinta";0;0;0;596;6;0;0;0;0;0;0;0;10
1997;"Norte";"TO";"Tocantins";"Privada";"Urbana";"Paralisada";0;0;0;46;0;0;0;0;0;0;0;0;4
1998;"Norte";"AC";"Acre";"Estadual";"Rural";"Em Atividade";24518;559;1298;12436;4750;5578;167;4;26;180;0;32;601
1998;"Norte";"AC";"Acre";"Estadual";"Urbana";"Em Atividade";64147;2081;2570;41611;8459;10007;15377;405;696;9709;1092;3228;138
1998;"Norte";"AC";"Acre";"Federal";"Urbana";"Em Atividade";281;9;21;250;18;2;128;4;13;85;15;2;1
1998;"Norte";"AC";"Acre";"Municipal";"Rural";"Em Atividade";20954;243;919;9088;4683;5807;0;0;0;0;0;0;681
1998;"Norte";"AC";"Acre";"Municipal";"Urbana";"Em Atividade";22798;732;967;15347;3616;4000;394;12;30;331;5;88;66
1998;"Norte";"AC";"Acre";"Privada";"Urbana";"Em Atividade";7478;276;410;6924;363;134;1630;45;101;1375;94;50;29
1998;"Nordeste";"AL";"Alagoas";"Estadual";"Rural";"Em Atividade";14602;422;494;6686;2837;1908;312;10;41;97;0;56;113
1998;"Nordeste";"AL";"Alagoas";"Estadual";"Urbana";"Em Atividade";151967;4000;4771;66196;25112;23149;23946;525;817;8855;1128;3374;282
1998;"Nordeste";"AL";"Alagoas";"Federal";"Rural";"Em Atividade";493;16;16;211;142;94;0;0;0;0;0;0;4
1998;"Nordeste";"AL";"Alagoas";"Municipal";"Rural";"Em Atividade";222628;5040;7201;91927;51636;36646;1070;24;51;727;242;305;2614
1998;"Nordeste";"AL";"Alagoas";"Municipal";"Urbana";"Em Atividade";221966;5823;6857;111781;40762;32556;7211;168;421;6590;769;1953;457
1998;"Nordeste";"AL";"Alagoas";"Privada";"Rural";"Em Atividade";5090;144;157;3919;981;552;347;12;30;291;13;45;41
1998;"Nordeste";"AL";"Alagoas";"Privada";"Urbana";"Em Atividade";71539;2630;3841;66650;8278;4886;27885;725;1829;21119;3157;3712;320
1998;"Norte";"AP";"Amapá";"Estadual";"Rural";"Em Atividade";14458;818;897;7699;3260;1447;213;8;16;93;4;35;257
1998;"Norte";"AP";"Amapá";"Estadual";"Urbana";"Em Atividade";79067;2471;3065;53725;15404;5205;21160;524;854;12315;2378;2982;133
1998;"Norte";"AP";"Amapá";"Municipal";"Rural";"Em Atividade";4274;121;168;1488;738;570;0;0;0;0;0;0;116
1998;"Norte";"AP";"Amapá";"Municipal";"Urbana";"Em Atividade";17831;570;661;10459;2095;973;0;0;0;0;0;0;47
1998;"Norte";"AP";"Amapá";"Privada";"Rural";"Em Atividade";288;13;26;217;26;22;0;0;18;0;0;1;3
1998;"Norte";"AP";"Amapá";"Privada";"Urbana";"Em Atividade";6474;240;369;5370;329;98;3085;81;219;1463;124;27;27
1998;"Norte";"AM";"Amazonas";"Estadual";"Rural";"Em Atividade";10545;390;417;6918;1107;1281;140;7;21;136;1;7;43
1998;"Norte";"AM";"Amazonas";"Estadual";"Urbana";"Em Atividade";336213;8706;10660;230088;39868;51742;77929;1734;2663;52969;3615;16288;433
1998;"Norte";"AM";"Amazonas";"Federal";"Urbana";"Em Atividade";613;19;50;556;86;6;4076;116;187;3613;540;283;4
1998;"Norte";"AM";"Amazonas";"Municipal";"Rural";"Em Atividade";123625;1816;5362;45834;23570;20769;66;3;6;50;16;17;3700
1998;"Norte";"AM";"Amazonas";"Municipal";"Urbana";"Em Atividade";130057;3580;3581;70547;13957;14864;57;2;3;77;3;19;231
1998;"Norte";"AM";"Amazonas";"Privada";"Rural";"Em Atividade";588;26;33;439;28;34;152;7;25;146;7;0;3
1998;"Norte";"AM";"Amazonas";"Privada";"Urbana";"Em Atividade";36662;1507;1848;36844;1483;844;9806;265;577;8014;626;512;172
1998;"Nordeste";"BA";"Bahia";"Estadual";"Rural";"Em Atividade";35548;1159;1213;22667;3639;4672;4352;122;234;1994;73;454;136
1998;"Nordeste";"BA";"Bahia";"Estadual";"Urbana";"Em Atividade";1247790;36489;33884;732584;140411;154342;291777;7046;9581;172472;18301;35329;2146
1998;"Nordeste";"BA";"Bahia";"Federal";"Rural";"Em Atividade";124;0;3;60;34;8;0;0;9;0;0;0;3
1998;"Nordeste";"BA";"Bahia";"Federal";"Urbana";"Em Atividade";440;13;48;390;27;0;3960;129;436;2974;643;119;8
1998;"Nordeste";"BA";"Bahia";"Municipal";"Rural";"Em Atividade";1148030;22881;38984;605584;166263;139955;5381;204;500;3814;138;535;20285
1998;"Nordeste";"BA";"Bahia";"Municipal";"Urbana";"Em Atividade";905990;26986;28401;499164;104608;120850;55836;1515;2888;44582;2724;7804;2928
1998;"Nordeste";"BA";"Bahia";"Privada";"Rural";"Em Atividade";4285;184;263;3393;341;275;251;14;45;144;2;9;63
1998;"Nordeste";"BA";"Bahia";"Privada";"Urbana";"Em Atividade";211239;10436;14367;196900;15617;4894;50786;1493;4382;41807;4175;2072;1891
1998;"Nordeste";"CE";"Ceará";"Estadual";"Rural";"Em Atividade";9132;293;288;7496;912;1075;760;22;48;538;9;56;39
1998;"Nordeste";"CE";"Ceará";"Estadual";"Urbana";"Em Atividade";512527;15476;14727;385028;41790;62437;145588;3169;5042;78984;8173;18848;696
1998;"Nordeste";"CE";"Ceará";"Federal";"Urbana";"Em Atividade";553;16;46;536;17;3;455;14;46;431;24;1;1
1998;"Nordeste";"CE";"Ceará";"Municipal";"Rural";"Em Atividade";586006;17306;21314;348887;67394;73381;1268;32;68;1009;22;162;8628
1998;"Nordeste";"CE";"Ceará";"Municipal";"Urbana";"Em Atividade";526456;17147;16836;306575;42105;56554;17060;389;741;17321;1301;4620;1364
1998;"Nordeste";"CE";"Ceará";"Privada";"Rural";"Em Atividade";2986;119;156;2180;206;210;115;3;19;79;5;2;40
1998;"Nordeste";"CE";"Ceará";"Privada";"Urbana";"Em Atividade";204577;8982;11630;198492;12540;8629;52991;1422;3873;45811;2965;4428;1336
1998;"Centro Oeste";"DF";"Distrito Federal";"Estadual";"Rural";"Em Atividade";29253;965;1312;19767;3503;1352;957;28;68;514;142;136;105
1998;"Centro Oeste";"DF";"Distrito Federal";"Estadual";"Urbana";"Em Atividade";315620;9527;13483;242467;47075;16452;79978;1954;4054;48289;15353;8652;416
1998;"Centro Oeste";"DF";"Distrito Federal";"Federal";"Urbana";"Em Atividade";1414;44;114;1359;62;0;1767;52;155;1587;14;0;1
1998;"Centro Oeste";"DF";"Distrito Federal";"Privada";"Rural";"Em Atividade";35;5;5;23;0;4;0;0;0;0;0;0;2
1998;"Centro Oeste";"DF";"Distrito Federal";"Privada";"Urbana";"Em Atividade";65730;2542;3684;64501;3179;249;22662;572;1488;18882;2125;193;192
1998;"Sudeste";"ES";"Espírito Santo";"Estadual";"Rural";"Em Atividade";41559;964;2241;30208;5355;3316;1057;42;72;728;42;142;1080
1998;"Sudeste";"ES";"Espírito Santo";"Estadual";"Urbana";"Em Atividade";279348;8871;10543;206593;30313;26789;107498;2768;4231;68341;4301;15659;502
1998;"Sudeste";"ES";"Espírito Santo";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;353;12;33;260;49;17;1
1998;"Sudeste";"ES";"Espírito Santo";"Federal";"Urbana";"Em Atividade";480;16;29;386;14;0;3766;101;311;3159;394;321;3
1998;"Sudeste";"ES";"Espírito Santo";"Municipal";"Rural";"Em Atividade";53747;828;2860;37572;7569;3591;0;0;0;0;0;0;1667
1998;"Sudeste";"ES";"Espírito Santo";"Municipal";"Urbana";"Em Atividade";171726;5757;6952;130254;16107;13778;5181;142;236;5547;664;1528;380
1998;"Sudeste";"ES";"Espírito Santo";"Privada";"Rural";"Em Atividade";2387;94;155;2310;94;61;909;26;68;867;43;11;19
1998;"Sudeste";"ES";"Espírito Santo";"Privada";"Urbana";"Em Atividade";70312;2943;4544;71234;2532;712;25480;681;1716;23128;1757;853;313
1998;"Centro Oeste";"GO";"Goiás";"Estadual";"Rural";"Em Atividade";20326;781;938;14041;2207;2848;2547;80;171;1534;89;623;97
1998;"Centro Oeste";"GO";"Goiás";"Estadual";"Urbana";"Em Atividade";653957;17798;22063;443335;69678;95034;180475;4391;8655;109767;11940;30210;1148
1998;"Centro Oeste";"GO";"Goiás";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;475;14;36;430;27;6;1
1998;"Centro Oeste";"GO";"Goiás";"Federal";"Urbana";"Em Atividade";490;18;41;414;67;0;2852;84;261;2343;432;263;3
1998;"Centro Oeste";"GO";"Goiás";"Municipal";"Rural";"Em Atividade";76352;1781;4201;45206;9596;8176;221;12;31;122;1;16;2343
1998;"Centro Oeste";"GO";"Goiás";"Municipal";"Urbana";"Em Atividade";298669;9030;9866;179424;36732;33058;2904;87;213;2412;180;831;768
1998;"Centro Oeste";"GO";"Goiás";"Privada";"Rural";"Em Atividade";955;55;64;718;117;66;184;11;10;183;29;14;11
1998;"Centro Oeste";"GO";"Goiás";"Privada";"Urbana";"Em Atividade";85199;4343;5923;82640;3095;1015;24593;697;2297;20694;1868;785;651
1998;"Nordeste";"MA";"Maranhão";"Estadual";"Rural";"Em Atividade";34086;1014;1144;24510;3217;2165;3169;70;141;1685;341;545;231
1998;"Nordeste";"MA";"Maranhão";"Estadual";"Urbana";"Em Atividade";389113;11421;13445;301183;43413;36980;86696;1979;3729;49728;8889;9760;688
1998;"Nordeste";"MA";"Maranhão";"Federal";"Urbana";"Em Atividade";1059;31;46;994;168;16;3219;93;165;2945;190;159;3
1998;"Nordeste";"MA";"Maranhão";"Municipal";"Rural";"Em Atividade";590302;13456;20506;293727;95273;75153;270;10;24;199;9;27;10675
1998;"Nordeste";"MA";"Maranhão";"Municipal";"Urbana";"Em Atividade";482976;15388;16823;265388;53970;71039;28924;725;1498;18562;1326;4353;1414
1998;"Nordeste";"MA";"Maranhão";"Privada";"Rural";"Em Atividade";7999;297;333;6145;994;587;118;8;12;88;6;4;66
1998;"Nordeste";"MA";"Maranhão";"Privada";"Urbana";"Em Atividade";100692;4265;5809;92095;7718;4315;28388;892;2211;25300;1431;2503;616
1998;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Rural";"Em Atividade";11420;502;545;8358;806;1354;1201;51;123;600;18;141;54
1998;"Centro Oeste";"MT";"Mato Grosso";"Estadual";"Urbana";"Em Atividade";287319;9470;10893;210978;25676;37338;68565;1893;3131;43666;2917;13304;501
1998;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;288;11;23;291;43;26;1
1998;"Centro Oeste";"MT";"Mato Grosso";"Federal";"Urbana";"Em Atividade";0;0;0;0;0;0;1685;52;187;1701;250;120;1
1998;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Rural";"Em Atividade";74583;2056;3959;44492;9582;8408;732;35;126;434;25;90;2031
1998;"Centro Oeste";"MT";"Mato Grosso";"Municipal";"Urbana";"Em Atividade";142558;4854;4910;88462;15728;11270;299;17;28;224;6;38;412
1998;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Rural";"Em Atividade";534;38;41;456;65;54;39;4;15;46;3;0;7
1998;"Centro Oeste";"MT";"Mato Grosso";"Privada";"Urbana";"Em Atividade";41547;2157;3052;41139;1376;641;11671;403;1284;10482;566;277;279
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Rural";"Em Atividade";2338;118;139;1654;348;171;134;7;15;100;2;15;12
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Estadual";"Urbana";"Em Atividade";230829;7429;8992;151725;39511;25630;66521;1890;3344;40765;6896;12152;342
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Federal";"Urbana";"Em Atividade";511;17;47;445;6;0;326;11;35;227;21;0;1
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Rural";"Em Atividade";31545;930;1581;20024;6127;3966;115;6;26;89;22;8;148
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Municipal";"Urbana";"Em Atividade";152518;4985;5894;96819;27301;10268;1884;56;128;2342;411;386;322
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Rural";"Em Atividade";932;32;38;837;123;30;257;6;17;229;2;4;4
1998;"Centro Oeste";"MS";"Mato Grosso do Sul";"Privada";"Urbana";"Em Atividade";41203;2185;3082;41245;1818;519;14523;480;1380;12984;823;426;262
1998;"Sudeste";"MG";"Minas Gerais";"Estadual";"Rural";"Em Atividade";122876;2706;5912;110950;1505;11567;2337;72;156;1759;29;201;711
1998;"Sudeste";"MG";"Minas Gerais";"Estadual";"Urbana";"Em Atividade";2038699;50274;79121;1827589;66090;197952;549772;14047;23717;372438;27155;65599;3068
1998;"Sudeste";"MG";"Minas Gerais";"Federal";"Rural";"Em Atividade";0;0;0;0;0;0;1746;56;89;1007;86;117;3
1998;"Sudeste";"MG";"Minas Gerais";"Federal";"Urbana";"Em Atividade";2251;77;182;2189;80;1;8928;266;963;6025;619;306;13
1998;"Sudeste";"MG";"Minas Gerais";"Municipal";"Rural";"Em Atividade";408439;9854;23634;268361;44614;33881;510;24;47;359;13;48;8179
1998;"Sudeste";"MG";"Minas Gerais";"Municipal";"Urbana";"Em Atividade";1087544;32154;48049;701557;55333;51924;43191;1204;2333;44211;5750;7017;2271
1998;"Sudeste";"MG";"Minas Gerais";"Privada";"Rural";"Em Atividade";1046;50;88;971;67;40;191;8;17;166;2;4;12
1998;"Sudeste";"MG";"Minas Gerais";"Privada";"Urbana";"Em Atividade";196698;7757;13734;184613;7496;1447;97704;2971;8839;83752;5897;4639;902
1998;"Sul";"PR";"Paraná";"Estadual";"Rural";"Em Atividade";38443;1518;3014;28198;1583;2636;1077;34;114;558;37;35;322
1998;"Sul";"PR";"Paraná";"Estadual";"Urbana";"Em Atividade";835438;23691;38802;633768;56654;57334;390939;10469;20035;263679;25352;50726;1669
1998;"Sul";"PR";"Paraná";"Federal";"Urbana";"Em Atividade";440;14;40;341;29;0;5377;197;1066;4731;899;293;8
1998;"Sul";"PR";"Paraná";"Municipal";"Rural";"Em Atividade";131835;2949;7038;97574;17893;6053;0;0;0;0;0;0;3570
1998;"Sul";"PR";"Paraná";"Municipal";"Urbana";"Em Atividade";665642;22472;28025;517954;80960;20487;0;0;0;68;1;0;2055
